5.2399 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
43.5054 	EXP 	cross: autoDraw = False
43.5054 	EXP 	respp: autoDraw = True
45.6844 	EXP 	New trial (rep=0, index=6): OrderedDict([('audio', 'block1_trial7_attendleft_leadtarget.wav')])
45.6983 	EXP 	respp: autoDraw = False
45.6983 	EXP 	cross: autoDraw = True
47.6915 	EXP 	Sound  started
51.4485 	EXP 	New trial (rep=0, index=7): OrderedDict([('audio', 'block1_trial8_attendleft_leadtarget.wav')])
51.4639 	EXP 	cross: autoDraw = False
51.4639 	EXP 	respp: autoDraw = True
51.4639 	EXP 	respp: autoDraw = False
51.4639 	EXP 	cross: autoDraw = True
53.4587 	EXP 	Sound  started
55.0223 	EXP 	Trial_mult: status = STOPPED
55.0377 	EXP 	cross: autoDraw = False
55.0379 	EXP 	Trial_mult: status = STOPPED
55.1779 	EXP 	window1: mouseVisible = True
