14.9303 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
18.5648 	EXP 	Created breakk = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='breakk', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
18.5649 	EXP 	window1: mouseVisible = True
18.5767 	EXP 	Created respp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='respp', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0087 	EXP 	Instructions: autoDraw = True
1.2963 	EXP 	Imported audio_file_paths.csv as conditions, 400 conditions, 1 params
1.2976 	EXP 	Created sequence: sequential, trialTypes=400, nReps=1, seed=None
1.2977 	EXP 	New trial (rep=0, index=0): OrderedDict([('audio', 'block1_trial1_attendright_leadtarget.wav')])
1.3103 	EXP 	Instructions: autoDraw = False
1.3103 	EXP 	cross: autoDraw = True
3.2380 	EXP 	Sound  started
7.0102 	EXP 	cross: autoDraw = False
7.0102 	EXP 	respp: autoDraw = True
8.4609 	EXP 	New trial (rep=0, index=1): OrderedDict([('audio', 'block1_trial2_attendright_leadmasker.wav')])
8.4728 	EXP 	respp: autoDraw = False
8.4728 	EXP 	cross: autoDraw = True
10.4676 	EXP 	Sound  started
14.2239 	EXP 	cross: autoDraw = False
14.2405 	EXP 	cross: autoDraw = False
14.2405 	EXP 	respp: autoDraw = True
16.1203 	EXP 	New trial (rep=0, index=2): OrderedDict([('audio', 'block1_trial3_attendleft_leadmasker.wav')])
16.1351 	EXP 	respp: autoDraw = False
16.1351 	EXP 	cross: autoDraw = True
18.1302 	EXP 	Sound  started
21.8864 	EXP 	cross: autoDraw = False
21.9033 	EXP 	cross: autoDraw = False
21.9033 	EXP 	respp: autoDraw = True
23.6673 	EXP 	New trial (rep=0, index=3): OrderedDict([('audio', 'block1_trial4_attendright_leadtarget.wav')])
23.6812 	EXP 	respp: autoDraw = False
23.6812 	EXP 	cross: autoDraw = True
25.6762 	EXP 	Sound  started
29.4325 	EXP 	cross: autoDraw = False
29.4489 	EXP 	cross: autoDraw = False
29.4489 	EXP 	respp: autoDraw = True
31.1626 	EXP 	New trial (rep=0, index=4): OrderedDict([('audio', 'block1_trial5_attendleft_leadtarget.wav')])
31.1775 	EXP 	respp: autoDraw = False
31.1775 	EXP 	cross: autoDraw = True
33.1722 	EXP 	Sound  started
36.9284 	EXP 	cross: autoDraw = False
36.9455 	EXP 	cross: autoDraw = False
36.9455 	EXP 	respp: autoDraw = True
38.5427 	EXP 	New trial (rep=0, index=5): OrderedDict([('audio', 'block1_trial6_attendright_leadtarget.wav')])
38.5572 	EXP 	respp: autoDraw = False
38.5572 	EXP 	cross: autoDraw = True
40.5548 	EXP 	Sound  started
44.4855 	EXP 	Sound  reached end of file
44.4857 	EXP 	Sound  reached end of file
44.4903 	EXP 	cross: autoDraw = False
44.4903 	EXP 	cross: autoDraw = False
44.4903 	EXP 	respp: autoDraw = True
45.5088 	EXP 	New trial (rep=0, index=6): OrderedDict([('audio', 'block1_trial7_attendleft_leadtarget.wav')])
45.5215 	EXP 	respp: autoDraw = False
45.5215 	EXP 	cross: autoDraw = True
47.5167 	EXP 	Sound  started
51.2727 	EXP 	cross: autoDraw = False
51.2895 	EXP 	cross: autoDraw = False
51.2895 	EXP 	respp: autoDraw = True
52.7536 	EXP 	New trial (rep=0, index=7): OrderedDict([('audio', 'block1_trial8_attendleft_leadtarget.wav')])
52.7685 	EXP 	respp: autoDraw = False
52.7685 	EXP 	cross: autoDraw = True
54.7644 	EXP 	Sound  started
58.5193 	EXP 	cross: autoDraw = False
58.5360 	EXP 	cross: autoDraw = False
58.5360 	EXP 	respp: autoDraw = True
60.1665 	EXP 	New trial (rep=0, index=8): OrderedDict([('audio', 'block1_trial9_attendleft_leadmasker.wav')])
60.1816 	EXP 	respp: autoDraw = False
60.1816 	EXP 	cross: autoDraw = True
62.1763 	EXP 	Sound  started
65.9323 	EXP 	cross: autoDraw = False
65.9493 	EXP 	cross: autoDraw = False
65.9493 	EXP 	respp: autoDraw = True
67.0976 	EXP 	New trial (rep=0, index=9): OrderedDict([('audio', 'block1_trial10_attendright_leadmasker.wav')])
67.1124 	EXP 	respp: autoDraw = False
67.1124 	EXP 	cross: autoDraw = True
69.1077 	EXP 	Sound  started
72.8636 	EXP 	cross: autoDraw = False
72.8805 	EXP 	cross: autoDraw = False
72.8805 	EXP 	respp: autoDraw = True
73.9142 	EXP 	New trial (rep=0, index=10): OrderedDict([('audio', 'block1_trial11_attendleft_leadtarget.wav')])
73.9272 	EXP 	respp: autoDraw = False
73.9272 	EXP 	cross: autoDraw = True
75.9228 	EXP 	Sound  started
79.8533 	EXP 	Sound  reached end of file
79.8534 	EXP 	Sound  reached end of file
79.8578 	EXP 	cross: autoDraw = False
79.8578 	EXP 	cross: autoDraw = False
79.8578 	EXP 	respp: autoDraw = True
81.2261 	EXP 	New trial (rep=0, index=11): OrderedDict([('audio', 'block1_trial12_attendright_leadtarget.wav')])
81.2407 	EXP 	respp: autoDraw = False
81.2407 	EXP 	cross: autoDraw = True
83.2356 	EXP 	Sound  started
86.9921 	EXP 	cross: autoDraw = False
87.0083 	EXP 	cross: autoDraw = False
87.0083 	EXP 	respp: autoDraw = True
88.0734 	EXP 	New trial (rep=0, index=12): OrderedDict([('audio', 'block1_trial13_attendleft_leadmasker.wav')])
88.0886 	EXP 	respp: autoDraw = False
88.0886 	EXP 	cross: autoDraw = True
90.0833 	EXP 	Sound  started
93.8397 	EXP 	cross: autoDraw = False
93.8566 	EXP 	cross: autoDraw = False
93.8566 	EXP 	respp: autoDraw = True
95.1211 	EXP 	New trial (rep=0, index=13): OrderedDict([('audio', 'block1_trial14_attendright_leadmasker.wav')])
95.1359 	EXP 	respp: autoDraw = False
95.1359 	EXP 	cross: autoDraw = True
97.1315 	EXP 	Sound  started
101.0536 	EXP 	Sound  reached end of file
101.0537 	EXP 	Sound  reached end of file
101.0579 	EXP 	cross: autoDraw = False
101.0579 	EXP 	cross: autoDraw = False
101.0579 	EXP 	respp: autoDraw = True
102.2350 	EXP 	New trial (rep=0, index=14): OrderedDict([('audio', 'block1_trial15_attendleft_leadtarget.wav')])
102.2500 	EXP 	respp: autoDraw = False
102.2500 	EXP 	cross: autoDraw = True
104.2443 	EXP 	Sound  started
108.0006 	EXP 	cross: autoDraw = False
108.0174 	EXP 	cross: autoDraw = False
108.0174 	EXP 	respp: autoDraw = True
109.1505 	EXP 	New trial (rep=0, index=15): OrderedDict([('audio', 'block1_trial16_attendleft_leadmasker.wav')])
109.1642 	EXP 	respp: autoDraw = False
109.1642 	EXP 	cross: autoDraw = True
111.1591 	EXP 	Sound  started
114.9154 	EXP 	cross: autoDraw = False
114.9318 	EXP 	cross: autoDraw = False
114.9318 	EXP 	respp: autoDraw = True
116.1137 	EXP 	New trial (rep=0, index=16): OrderedDict([('audio', 'block1_trial17_attendleft_leadtarget.wav')])
116.1287 	EXP 	respp: autoDraw = False
116.1287 	EXP 	cross: autoDraw = True
118.1230 	EXP 	Sound  started
121.8798 	EXP 	cross: autoDraw = False
121.8964 	EXP 	cross: autoDraw = False
121.8964 	EXP 	respp: autoDraw = True
126.1187 	EXP 	New trial (rep=0, index=17): OrderedDict([('audio', 'block1_trial18_attendleft_leadmasker.wav')])
126.1346 	EXP 	respp: autoDraw = False
126.1346 	EXP 	cross: autoDraw = True
128.1290 	EXP 	Sound  started
131.8855 	EXP 	cross: autoDraw = False
131.8855 	EXP 	respp: autoDraw = True
133.8324 	EXP 	New trial (rep=0, index=18): OrderedDict([('audio', 'block1_trial19_attendright_leadmasker.wav')])
133.8468 	EXP 	respp: autoDraw = False
133.8468 	EXP 	cross: autoDraw = True
135.8422 	EXP 	Sound  started
139.5982 	EXP 	cross: autoDraw = False
139.6147 	EXP 	cross: autoDraw = False
139.6147 	EXP 	respp: autoDraw = True
140.6979 	EXP 	New trial (rep=0, index=19): OrderedDict([('audio', 'block1_trial20_attendright_leadtarget.wav')])
140.7113 	EXP 	respp: autoDraw = False
140.7113 	EXP 	cross: autoDraw = True
142.7066 	EXP 	Sound  started
146.4627 	EXP 	cross: autoDraw = False
146.4793 	EXP 	cross: autoDraw = False
146.4793 	EXP 	respp: autoDraw = True
147.7953 	EXP 	New trial (rep=0, index=20): OrderedDict([('audio', 'block1_trial21_attendright_leadmasker.wav')])
147.8087 	EXP 	respp: autoDraw = False
147.8087 	EXP 	cross: autoDraw = True
149.8034 	EXP 	Sound  started
153.5600 	EXP 	cross: autoDraw = False
153.5767 	EXP 	cross: autoDraw = False
153.5767 	EXP 	respp: autoDraw = True
154.7749 	EXP 	New trial (rep=0, index=21): OrderedDict([('audio', 'block1_trial22_attendleft_leadmasker.wav')])
154.7896 	EXP 	respp: autoDraw = False
154.7896 	EXP 	cross: autoDraw = True
156.7848 	EXP 	Sound  started
160.7125 	EXP 	Sound  reached end of file
160.7127 	EXP 	Sound  reached end of file
160.7179 	EXP 	cross: autoDraw = False
160.7179 	EXP 	cross: autoDraw = False
160.7179 	EXP 	respp: autoDraw = True
161.9887 	EXP 	New trial (rep=0, index=22): OrderedDict([('audio', 'block1_trial23_attendleft_leadmasker.wav')])
162.0033 	EXP 	respp: autoDraw = False
162.0033 	EXP 	cross: autoDraw = True
163.9981 	EXP 	Sound  started
167.9253 	EXP 	Sound  reached end of file
167.9254 	EXP 	Sound  reached end of file
167.9302 	EXP 	cross: autoDraw = False
167.9302 	EXP 	cross: autoDraw = False
167.9302 	EXP 	respp: autoDraw = True
168.9691 	EXP 	New trial (rep=0, index=23): OrderedDict([('audio', 'block1_trial24_attendleft_leadtarget.wav')])
168.9842 	EXP 	respp: autoDraw = False
168.9842 	EXP 	cross: autoDraw = True
170.9794 	EXP 	Sound  started
174.9060 	EXP 	Sound  reached end of file
174.9061 	EXP 	Sound  reached end of file
174.9103 	EXP 	cross: autoDraw = False
174.9103 	EXP 	cross: autoDraw = False
174.9103 	EXP 	respp: autoDraw = True
176.0337 	EXP 	New trial (rep=0, index=24): OrderedDict([('audio', 'block1_trial25_attendright_leadmasker.wav')])
176.0483 	EXP 	respp: autoDraw = False
176.0483 	EXP 	cross: autoDraw = True
178.0432 	EXP 	Sound  started
181.7996 	EXP 	cross: autoDraw = False
181.8161 	EXP 	cross: autoDraw = False
181.8161 	EXP 	respp: autoDraw = True
182.8824 	EXP 	New trial (rep=0, index=25): OrderedDict([('audio', 'block1_trial26_attendleft_leadmasker.wav')])
182.8962 	EXP 	respp: autoDraw = False
182.8962 	EXP 	cross: autoDraw = True
184.8917 	EXP 	Sound  started
188.6471 	EXP 	cross: autoDraw = False
188.6640 	EXP 	cross: autoDraw = False
188.6640 	EXP 	respp: autoDraw = True
189.9158 	EXP 	New trial (rep=0, index=26): OrderedDict([('audio', 'block1_trial27_attendleft_leadmasker.wav')])
189.9269 	EXP 	respp: autoDraw = False
189.9269 	EXP 	cross: autoDraw = True
191.9214 	EXP 	Sound  started
195.6778 	EXP 	cross: autoDraw = False
195.6943 	EXP 	cross: autoDraw = False
195.6943 	EXP 	respp: autoDraw = True
196.9594 	EXP 	New trial (rep=0, index=27): OrderedDict([('audio', 'block1_trial28_attendright_leadtarget.wav')])
196.9745 	EXP 	respp: autoDraw = False
196.9745 	EXP 	cross: autoDraw = True
198.9692 	EXP 	Sound  started
202.7255 	EXP 	cross: autoDraw = False
202.7425 	EXP 	cross: autoDraw = False
202.7425 	EXP 	respp: autoDraw = True
203.8740 	EXP 	New trial (rep=0, index=28): OrderedDict([('audio', 'block1_trial29_attendleft_leadmasker.wav')])
203.8888 	EXP 	respp: autoDraw = False
203.8888 	EXP 	cross: autoDraw = True
205.8837 	EXP 	Sound  started
209.6399 	EXP 	cross: autoDraw = False
209.6566 	EXP 	cross: autoDraw = False
209.6566 	EXP 	respp: autoDraw = True
211.8533 	EXP 	New trial (rep=0, index=29): OrderedDict([('audio', 'block1_trial30_attendleft_leadtarget.wav')])
211.8670 	EXP 	respp: autoDraw = False
211.8670 	EXP 	cross: autoDraw = True
213.8622 	EXP 	Sound  started
217.7955 	EXP 	Sound  reached end of file
217.7957 	EXP 	Sound  reached end of file
217.8021 	EXP 	cross: autoDraw = False
217.8021 	EXP 	cross: autoDraw = False
217.8021 	EXP 	respp: autoDraw = True
221.8579 	EXP 	New trial (rep=0, index=30): OrderedDict([('audio', 'block1_trial31_attendright_leadtarget.wav')])
221.8731 	EXP 	respp: autoDraw = False
221.8731 	EXP 	cross: autoDraw = True
223.8681 	EXP 	Sound  started
227.6243 	EXP 	cross: autoDraw = False
227.6243 	EXP 	respp: autoDraw = True
229.0724 	EXP 	New trial (rep=0, index=31): OrderedDict([('audio', 'block1_trial32_attendright_leadmasker.wav')])
229.0868 	EXP 	respp: autoDraw = False
229.0868 	EXP 	cross: autoDraw = True
231.0819 	EXP 	Sound  started
234.8378 	EXP 	cross: autoDraw = False
234.8545 	EXP 	cross: autoDraw = False
234.8545 	EXP 	respp: autoDraw = True
235.8698 	EXP 	New trial (rep=0, index=32): OrderedDict([('audio', 'block1_trial33_attendright_leadtarget.wav')])
235.8848 	EXP 	respp: autoDraw = False
235.8848 	EXP 	cross: autoDraw = True
237.8798 	EXP 	Sound  started
241.8036 	EXP 	Sound  reached end of file
241.8038 	EXP 	Sound  reached end of file
241.8089 	EXP 	cross: autoDraw = False
241.8089 	EXP 	cross: autoDraw = False
241.8089 	EXP 	respp: autoDraw = True
243.3838 	EXP 	New trial (rep=0, index=33): OrderedDict([('audio', 'block1_trial34_attendright_leadtarget.wav')])
243.3976 	EXP 	respp: autoDraw = False
243.3976 	EXP 	cross: autoDraw = True
245.3929 	EXP 	Sound  started
249.3253 	EXP 	Sound  reached end of file
249.3254 	EXP 	Sound  reached end of file
249.3289 	EXP 	cross: autoDraw = False
249.3289 	EXP 	cross: autoDraw = False
249.3289 	EXP 	respp: autoDraw = True
251.5778 	EXP 	New trial (rep=0, index=34): OrderedDict([('audio', 'block1_trial35_attendright_leadmasker.wav')])
251.5920 	EXP 	respp: autoDraw = False
251.5920 	EXP 	cross: autoDraw = True
253.5875 	EXP 	Sound  started
257.5169 	EXP 	Sound  reached end of file
257.5171 	EXP 	Sound  reached end of file
257.5220 	EXP 	cross: autoDraw = False
257.5220 	EXP 	cross: autoDraw = False
257.5220 	EXP 	respp: autoDraw = True
259.2741 	EXP 	New trial (rep=0, index=35): OrderedDict([('audio', 'block1_trial36_attendleft_leadtarget.wav')])
259.2875 	EXP 	respp: autoDraw = False
259.2875 	EXP 	cross: autoDraw = True
261.2827 	EXP 	Sound  started
265.0386 	EXP 	cross: autoDraw = False
265.0552 	EXP 	cross: autoDraw = False
265.0552 	EXP 	respp: autoDraw = True
266.3032 	EXP 	New trial (rep=0, index=36): OrderedDict([('audio', 'block1_trial37_attendleft_leadtarget.wav')])
266.3183 	EXP 	respp: autoDraw = False
266.3183 	EXP 	cross: autoDraw = True
268.3136 	EXP 	Sound  started
272.0694 	EXP 	cross: autoDraw = False
272.0860 	EXP 	cross: autoDraw = False
272.0860 	EXP 	respp: autoDraw = True
273.1184 	EXP 	New trial (rep=0, index=37): OrderedDict([('audio', 'block1_trial38_attendright_leadmasker.wav')])
273.1330 	EXP 	respp: autoDraw = False
273.1330 	EXP 	cross: autoDraw = True
275.1281 	EXP 	Sound  started
278.8843 	EXP 	cross: autoDraw = False
278.9010 	EXP 	cross: autoDraw = False
278.9010 	EXP 	respp: autoDraw = True
283.1238 	EXP 	New trial (rep=0, index=38): OrderedDict([('audio', 'block1_trial39_attendright_leadmasker.wav')])
283.1390 	EXP 	respp: autoDraw = False
283.1390 	EXP 	cross: autoDraw = True
285.1344 	EXP 	Sound  started
288.8901 	EXP 	cross: autoDraw = False
288.8901 	EXP 	respp: autoDraw = True
290.5550 	EXP 	New trial (rep=0, index=39): OrderedDict([('audio', 'block1_trial40_attendright_leadtarget.wav')])
290.5688 	EXP 	respp: autoDraw = False
290.5688 	EXP 	breakk: autoDraw = True
297.5998 	EXP 	breakk: autoDraw = False
297.5998 	EXP 	cross: autoDraw = False
297.5998 	EXP 	respp: autoDraw = True
300.9638 	EXP 	window1: mouseVisible = True
