4.8022 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
8.3580 	EXP 	Created breakk = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='breakk', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.3582 	EXP 	window1: mouseVisible = True
8.3692 	EXP 	Created respp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='respp', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0114 	EXP 	Instructions: autoDraw = True
1.1871 	EXP 	Imported audio_file_paths.csv as conditions, 400 conditions, 1 params
1.1880 	EXP 	Created sequence: sequential, trialTypes=400, nReps=1, seed=None
1.1881 	EXP 	New trial (rep=0, index=0): OrderedDict([('audio', 'block1_trial1_attendright_leadtarget.wav')])
1.1968 	EXP 	Instructions: autoDraw = False
1.1968 	EXP 	cross: autoDraw = True
3.1476 	EXP 	Sound  started
7.0754 	EXP 	Sound  reached end of file
7.0755 	EXP 	Sound  reached end of file
7.0851 	EXP 	cross: autoDraw = False
7.0851 	EXP 	respp: autoDraw = True
8.5847 	EXP 	New trial (rep=0, index=1): OrderedDict([('audio', 'block1_trial2_attendright_leadmasker.wav')])
8.5987 	EXP 	respp: autoDraw = False
8.5987 	EXP 	cross: autoDraw = True
10.5940 	EXP 	Sound  started
14.3498 	EXP 	cross: autoDraw = False
14.3666 	EXP 	cross: autoDraw = False
14.3666 	EXP 	respp: autoDraw = True
15.6329 	EXP 	New trial (rep=0, index=2): OrderedDict([('audio', 'block1_trial3_attendleft_leadmasker.wav')])
15.6461 	EXP 	respp: autoDraw = False
15.6461 	EXP 	cross: autoDraw = True
17.6412 	EXP 	Sound  started
21.3975 	EXP 	cross: autoDraw = False
21.4004 	EXP 	New trial (rep=0, index=3): OrderedDict([('audio', 'block1_trial4_attendright_leadtarget.wav')])
21.4144 	EXP 	cross: autoDraw = False
21.4144 	EXP 	respp: autoDraw = True
21.4144 	EXP 	respp: autoDraw = False
21.4144 	EXP 	cross: autoDraw = True
23.4090 	EXP 	Sound  started
27.1650 	EXP 	cross: autoDraw = False
27.1814 	EXP 	cross: autoDraw = False
27.1814 	EXP 	respp: autoDraw = True
28.3970 	EXP 	New trial (rep=0, index=4): OrderedDict([('audio', 'block1_trial5_attendleft_leadtarget.wav')])
28.4112 	EXP 	respp: autoDraw = False
28.4112 	EXP 	cross: autoDraw = True
30.4067 	EXP 	Sound  started
34.1622 	EXP 	cross: autoDraw = False
34.1652 	EXP 	New trial (rep=0, index=5): OrderedDict([('audio', 'block1_trial6_attendright_leadtarget.wav')])
34.1787 	EXP 	cross: autoDraw = False
34.1787 	EXP 	respp: autoDraw = True
34.1787 	EXP 	respp: autoDraw = False
34.1787 	EXP 	cross: autoDraw = True
36.1744 	EXP 	Sound  started
39.9299 	EXP 	cross: autoDraw = False
39.9465 	EXP 	cross: autoDraw = False
39.9465 	EXP 	respp: autoDraw = True
41.6276 	EXP 	New trial (rep=0, index=6): OrderedDict([('audio', 'block1_trial7_attendleft_leadtarget.wav')])
41.6419 	EXP 	respp: autoDraw = False
41.6419 	EXP 	cross: autoDraw = True
43.6367 	EXP 	Sound  started
47.3929 	EXP 	cross: autoDraw = False
47.4095 	EXP 	cross: autoDraw = False
47.4095 	EXP 	respp: autoDraw = True
49.0911 	EXP 	New trial (rep=0, index=7): OrderedDict([('audio', 'block1_trial8_attendleft_leadtarget.wav')])
49.1046 	EXP 	respp: autoDraw = False
49.1046 	EXP 	cross: autoDraw = True
51.1000 	EXP 	Sound  started
54.8558 	EXP 	cross: autoDraw = False
54.8596 	EXP 	New trial (rep=0, index=8): OrderedDict([('audio', 'block1_trial9_attendleft_leadmasker.wav')])
54.8724 	EXP 	cross: autoDraw = False
54.8724 	EXP 	respp: autoDraw = True
54.8724 	EXP 	respp: autoDraw = False
54.8724 	EXP 	cross: autoDraw = True
56.8672 	EXP 	Sound  started
60.6234 	EXP 	cross: autoDraw = False
60.6401 	EXP 	cross: autoDraw = False
60.6401 	EXP 	respp: autoDraw = True
62.3544 	EXP 	New trial (rep=0, index=9): OrderedDict([('audio', 'block1_trial10_attendright_leadmasker.wav')])
62.3685 	EXP 	respp: autoDraw = False
62.3685 	EXP 	cross: autoDraw = True
64.3635 	EXP 	Sound  started
66.0936 	EXP 	Trial_mult: status = STOPPED
66.1086 	EXP 	cross: autoDraw = False
66.1088 	EXP 	Trial_mult: status = STOPPED
66.2178 	EXP 	window1: mouseVisible = True
